"","latitude","longitde","value_per_area","units_1"
"21686",38.17,143.5,"         2704.4","mg/m2"
"21687",37.47,141.52,"         7547.2","mg/m2"
"21688",36.87,141.15,"         1509.4","mg/m2"
"21689",36.75,142.27,"         3396.2","mg/m2"
"21690",36.63,142.97,"         3773.6","mg/m2"
"21691",36.65,143.92,"         3584.9","mg/m2"
"21692",36.02,143.67,"         3270.4","mg/m2"
"21693",35.85,141.68,"         5471.7","mg/m2"
"21694",35.43,140.93,"          503.1","mg/m2"
"21695",34.85,139.62,"          125.8","mg/m2"
"21696",34.72,139.82,"         2138.4","mg/m2"
"21697",36,141.03,"         2893.1","mg/m2"
"21698",36.13,141.32,"         4276.7","mg/m2"
"21699",36.65,142.3,"        10377.4","mg/m2"
"21700",37.15,142.12,"         6415.1","mg/m2"
"21701",37.62,141.77,"         5849.1","mg/m2"
"21702",37.58,141.6,"         3207.5","mg/m2"
"21703",38,141.5,"        12830.2","mg/m2"
"21704",37.35,141.48,"        13333.3","mg/m2"
"21705",37.35,142.17,"         8616.4","mg/m2"
"21706",37.33,142.83,"         7169.8","mg/m2"
"21707",37.35,143.5,"         8742.1","mg/m2"
"21708",37.67,143.18,"        10377.4","mg/m2"
"21709",37.67,142.48,"         7798.7","mg/m2"
"21710",37.67,141.82,"         8427.7","mg/m2"
"21711",38.02,142.18,"         1572.3","mg/m2"
"21712",38,142.7,"         2578.6","mg/m2"
"21713",38.02,143.52,"         9874.2","mg/m2"
"21714",38.5,143.17,"         6918.2","mg/m2"
"21715",38.33,142.52,"         3144.7","mg/m2"
"21716",38.33,141.8,"         6540.9","mg/m2"
"21717",38.67,142.5,"         5786.2","mg/m2"
"21718",40.57,142.03,"        20754.7","mg/m2"
"21719",40.55,142.52,"        17924.5","mg/m2"
"21720",40.5,142.98,"        20754.7","mg/m2"
"21721",40.5,143.5,"        29559.8","mg/m2"
"21722",40.48,143.98,"        28930.8","mg/m2"
"21723",40.52,144.48,"        24528.3","mg/m2"
"21724",40.48,144.98,"         3773.6","mg/m2"
"21725",40.5,145.48,"        15723.3","mg/m2"
"21726",41,145.5,"        13207.5","mg/m2"
"21727",40.98,145,"         6918.2","mg/m2"
"21728",41.02,144.5,"        11949.7","mg/m2"
"21729",41.02,143.98,"        28301.9","mg/m2"
"21730",41.02,143.48,"        24528.3","mg/m2"
"21731",40.97,142.98,"        13207.5","mg/m2"
"21732",41.48,143,"         4088.1","mg/m2"
"21733",41.5,143.5,"        15723.3","mg/m2"
"21734",41.48,144.02,"         8176.1","mg/m2"
"21735",41.5,144.55,"        16352.2","mg/m2"
"21736",41.47,145.03,"         4402.5","mg/m2"
"21737",41.48,145.5,"        22012.6","mg/m2"
"21738",41.52,145.98,"        24528.3","mg/m2"
"21739",41.48,146.52,"        79874.2","mg/m2"
"21740",41.52,146.98,"        15723.3","mg/m2"
"21741",42.02,147.05,"        11949.7","mg/m2"
"21742",41.98,146.52,"        32075.5","mg/m2"
"21743",42.02,146,"        44654.1","mg/m2"
"21744",42,145.53,"        18239.0","mg/m2"
"21745",42,144.93,"        26415.1","mg/m2"
"21746",42,144.5,"        23270.4","mg/m2"
"21747",42.02,144.02,"        38679.2","mg/m2"
"21748",42.45,144.03,"        29559.8","mg/m2"
"21749",42.48,144.5,"        39622.6","mg/m2"
"21750",42.48,145,"        31446.5","mg/m2"
"21751",42.47,145.52,"        30503.1","mg/m2"
"21752",42.5,145.98,"        27673.0","mg/m2"
"21753",42.47,146.5,"        33333.3","mg/m2"
"21754",42.53,146.95,"        47798.7","mg/m2"
"21755",42.98,146.97,"        50314.5","mg/m2"
"21756",42.98,146.5,"        28301.9","mg/m2"
"21757",42.98,145.98,"        35534.6","mg/m2"
"21758",42.88,145,"        13836.5","mg/m2"
"21759",42.87,144.75,"        20125.8","mg/m2"
"21760",42.87,144.5,"        19496.9","mg/m2"
"21761",41.98,145.48,"        35220.1","mg/m2"
"21762",41.5,145.52,"        11320.8","mg/m2"
"21763",41.48,145,"        17610.1","mg/m2"
"21764",41.5,144.5,"        15094.3","mg/m2"
"21765",42.02,144.48,"        23270.4","mg/m2"
"21766",42,143.97,"        19496.9","mg/m2"
"21767",41.98,143.52,"        47798.7","mg/m2"
"21768",41.48,143.5,"        14465.4","mg/m2"
"21769",41,143.48,"        12578.6","mg/m2"
"21770",40.52,143.48,"        15723.3","mg/m2"
"21771",40.48,143,"        11949.7","mg/m2"
"21772",40.52,142.5,"        13207.5","mg/m2"
"21773",40.4,142.33,"         8176.1","mg/m2"
"21774",40.33,143,"        17924.5","mg/m2"
"21775",40.33,143.97,"        13522.0","mg/m2"
"21776",40.33,144.98,"         4088.1","mg/m2"
"21777",40.33,145.98,"        21698.1","mg/m2"
"21778",40.85,145.97,"         7861.6","mg/m2"
"21779",40.83,145,"        14150.9","mg/m2"
"21780",40.83,144,"        13836.5","mg/m2"
"21781",40.85,143,"         6603.8","mg/m2"
"21782",41.33,142.98,"        11949.7","mg/m2"
"21783",41.33,143.98,"        19496.9","mg/m2"
"21784",41.33,145,"          943.4","mg/m2"
"21785",41.32,146,"         5345.9","mg/m2"
"21786",41.83,146,"        22956.0","mg/m2"
"21787",41.85,145,"        14465.4","mg/m2"
"21788",41.83,144.03,"         7232.7","mg/m2"
"21789",42.3,143.98,"          943.4","mg/m2"
"21790",42.33,144.97,"        34905.7","mg/m2"
"21791",42.82,145.02,"        30503.1","mg/m2"
"21792",41.85,143,"        16037.7","mg/m2"
"21793",41.83,142.5,"        19182.4","mg/m2"
"21794",40,142.97,"        27987.4","mg/m2"
"21795",39.98,142.52,"        22327.0","mg/m2"
"21796",39.98,142,"         6289.3","mg/m2"
"21797",39.55,142.1,"        11006.3","mg/m2"
"21798",39.52,142.17,"         8805.0","mg/m2"
"21799",40.3,142.13,"         9748.4","mg/m2"
"21800",39.52,142.5,"        13207.5","mg/m2"
"21801",39.53,142.98,"         8490.6","mg/m2"
"21802",39.25,143,"        14779.9","mg/m2"
"21803",39.27,142.5,"        23899.4","mg/m2"
"21804",39.27,142.1,"        11635.2","mg/m2"
"21805",39.25,142,"        14465.4","mg/m2"
"21806",38.83,141.67,"        12264.2","mg/m2"
"21807",38.82,141.92,"        15408.8","mg/m2"
"21808",38.83,142.48,"        10062.9","mg/m2"
"21809",38.82,143,"         5974.8","mg/m2"
"21810",38.42,142.95,"         7861.6","mg/m2"
"21811",38.42,142.48,"         7861.6","mg/m2"
"21812",38.4,141.83,"         6918.2","mg/m2"
"21813",38.4,141.65,"        11006.3","mg/m2"
"21814",38.42,141.52,"         1572.3","mg/m2"
"21815",38.4,141.65,"        18553.5","mg/m2"
"21816",38.42,142,"         9434.0","mg/m2"
"21817",38.4,142.55,"         3459.1","mg/m2"
"21818",38.43,142.98,"         5974.8","mg/m2"
"21819",38.83,142.98,"         8490.6","mg/m2"
"21820",38.82,142.48,"         7547.2","mg/m2"
"21821",38.82,142.03,"         9748.4","mg/m2"
"21822",38.83,141.92,"         7547.2","mg/m2"
"21823",38.83,141.83,"         7232.7","mg/m2"
"21824",38.83,141.67,"         4717.0","mg/m2"
"21825",38.22,141.55,"         8805.0","mg/m2"
"21826",38.1,141.48,"        23584.9","mg/m2"
"21827",38.12,141.35,"        17610.1","mg/m2"
"21828",38.12,141.18,"         9434.0","mg/m2"
"21829",38.22,141.23,"         2201.3","mg/m2"
"21830",38.22,141.4,"        10691.8","mg/m2"
"21831",38.32,141.4,"         1257.9","mg/m2"
"21832",38.33,141.33,"         1572.3","mg/m2"
"21833",38.35,141.35,"          943.4","mg/m2"
"21834",38.33,141.23,"         2830.2","mg/m2"
"21835",38.2,141.07,"         1257.9","mg/m2"
"21836",38.12,141.02,"         2201.3","mg/m2"
"21837",38,141,"         1257.9","mg/m2"
"21838",38,141.08,"         1257.9","mg/m2"
"21839",38,141.17,"          628.9","mg/m2"
"21840",38,141.33,"        23584.9","mg/m2"
"21841",37.98,141.5,"        16037.7","mg/m2"
"21842",37.98,141.77,"        13836.5","mg/m2"
"21843",38,141.98,"        10691.8","mg/m2"
"21844",37.75,141.98,"         5345.9","mg/m2"
"21845",37.75,141.63,"         7547.2","mg/m2"
"21846",37.75,141.33,"        17924.5","mg/m2"
"21847",37.75,141.17,"          628.9","mg/m2"
"21848",38,142,"         9119.5","mg/m2"
"21849",38.02,143,"         5345.9","mg/m2"
"21850",37.97,144.47,"         2830.2","mg/m2"
"21851",37.98,145.65,"        11635.2","mg/m2"
"21852",36.52,143.52,"         1257.9","mg/m2"
"21853",36.95,143.53,"         7232.7","mg/m2"
"21854",37.52,143.48,"         2201.3","mg/m2"
"21855",38,143.52,"         1886.8","mg/m2"
"21856",38.5,143.52,"         5974.8","mg/m2"
"21857",39,143.5,"         5345.9","mg/m2"
"21858",40,143.48,"         9434.0","mg/m2"
"21859",40.5,143.42,"        21069.2","mg/m2"
"21860",40.75,141.93,"        19182.4","mg/m2"
"21861",41.58,142.58,"         9748.4","mg/m2"
"21862",42,143.63,"        58176.1","mg/m2"
"21863",42.25,143.78,"        77044.0","mg/m2"
"21864",42.75,144.4,"        65408.8","mg/m2"
"21865",42.75,144.75,"        27358.5","mg/m2"
"21866",42.43,144.75,"        93396.2","mg/m2"
"21867",42.42,144.35,"        92767.3","mg/m2"
"21868",41.98,144.33,"        27358.5","mg/m2"
"21869",41.82,144.63,"        38364.8","mg/m2"
"21870",41.57,144.58,"        28616.4","mg/m2"
"21871",41.55,144.42,"        53144.7","mg/m2"
"21872",41.5,144.22,"        45597.5","mg/m2"
"21873",41.15,143.32,"        15408.8","mg/m2"
"21874",40.8,142.32,"         6289.3","mg/m2"
"21875",41,143.5,"        25471.7","mg/m2"
"21876",41,144,"        28616.4","mg/m2"
"21877",40.97,145.02,"        11006.3","mg/m2"
"21878",41,145.97,"        61949.7","mg/m2"
"21879",40,146,"        48742.1","mg/m2"
"21880",40,144.95,"         7861.6","mg/m2"
"21881",40,144,"        13207.5","mg/m2"
"21882",38.98,144.02,"        14150.9","mg/m2"
"21883",38.5,144.02,"        15408.8","mg/m2"
"21884",38,144,"         2201.3","mg/m2"
"21885",38,141.97,"          628.9","mg/m2"
"21886",37.97,142.98,"          628.9","mg/m2"
"21887",38.03,143.48,"         5345.9","mg/m2"
"21888",37.98,144.02,"         7232.7","mg/m2"
"21889",37.98,144.55,"          628.9","mg/m2"
"21890",37.98,145.6,"         1257.9","mg/m2"
"21891",37.48,145.03,"          628.9","mg/m2"
"21892",37,144.5,"          628.9","mg/m2"
"21893",36.48,144.03,"          628.9","mg/m2"
"21894",36.98,143.98,"         9434.0","mg/m2"
"21895",37.52,144,"         4717.0","mg/m2"
"21896",38.5,144,"        11006.3","mg/m2"
"21897",39,144,"         1257.9","mg/m2"
"21898",39.23,144,"        14465.4","mg/m2"
"21899",38.98,145.02,"         5974.8","mg/m2"
"21900",39,146.03,"        22012.6","mg/m2"
"21901",38.98,146.97,"        13522.0","mg/m2"
"21902",40.02,146.92,"        33333.3","mg/m2"
"21903",40,146,"        32075.5","mg/m2"
"21904",39.98,145,"        14150.9","mg/m2"
"21905",39.98,144,"        10691.8","mg/m2"
"21906",38.42,142,"        27987.4","mg/m2"
"21907",38.43,143.03,"        12264.2","mg/m2"
"21908",38.38,145,"         5974.8","mg/m2"
"21909",38.43,146,"        33018.9","mg/m2"
"21910",37.68,145,"        12264.2","mg/m2"
"21911",37,143.95,"        11006.3","mg/m2"
"21912",37.67,144.02,"         8176.1","mg/m2"
"21913",38.43,144,"         7861.6","mg/m2"
"21914",38.98,144.02,"        21069.2","mg/m2"
"21915",39.98,143.98,"        14779.9","mg/m2"
"21916",40,145.02,"        21383.6","mg/m2"
"21917",40,145.98,"        56918.2","mg/m2"
"21918",40.97,145.98,"        15094.3","mg/m2"
"21919",41.02,145.48,"        21698.1","mg/m2"
"21920",40.98,145,"        20754.7","mg/m2"
"21921",41,144,"        23899.4","mg/m2"
"21922",41,143,"        80817.6","mg/m2"
"21923",41,142.5,"        73270.4","mg/m2"
"21924",40.98,142.02,"        28616.4","mg/m2"
"21925",39,141.98,"         3459.1","mg/m2"
"21926",39,142.5,"        11635.2","mg/m2"
"21927",38.98,142.97,"         5660.4","mg/m2"
"21928",39,143.98,"        11006.3","mg/m2"
"21929",38.98,145,"         3459.1","mg/m2"
"21930",39,145.5,"           62.9","mg/m2"
"21931",38.98,146.02,"        14150.9","mg/m2"
"21932",39,146.98,"         5031.4","mg/m2"
"21933",37.98,146.97,"         6603.8","mg/m2"
"21934",37.98,146,"        11006.3","mg/m2"
"21935",37.98,144.98,"        17924.5","mg/m2"
"21936",37.98,144,"         9434.0","mg/m2"
"21937",38,142.98,"        61320.8","mg/m2"
"21938",38,141.97,"         4402.5","mg/m2"
"21939",38.07,142.02,"         6289.3","mg/m2"
"21940",37.85,142.98,"        30503.1","mg/m2"
"21941",37.63,144,"        14465.4","mg/m2"
"21942",37.48,144.45,"         9119.5","mg/m2"
"21943",38.02,144.5,"         7547.2","mg/m2"
"21944",38.52,144.5,"         2830.2","mg/m2"
"21945",39,144.5,"         4088.1","mg/m2"
"21946",39.5,144.53,"         3459.1","mg/m2"
"21947",39.98,144.5,"          628.9","mg/m2"
"21948",40.48,144.5,"         4717.0","mg/m2"
"21949",40.98,144.48,"        17924.5","mg/m2"
"21950",41.48,144.5,"        38050.3","mg/m2"
"21951",41.5,144,"        12893.1","mg/m2"
"21952",41.48,143.02,"         8490.6","mg/m2"
"21953",41.52,142,"        25157.2","mg/m2"
"21954",41,141.97,"        24213.8","mg/m2"
"21955",40.77,141.97,"        16352.2","mg/m2"
"21956",40.5,142,"         8176.1","mg/m2"
"21957",40.25,142.08,"         9748.4","mg/m2"
"21958",39.98,142.13,"         5345.9","mg/m2"
"21959",40,142.5,"        13207.5","mg/m2"
"21960",40,142.98,"          628.9","mg/m2"
"21961",40.03,143.47,"         2201.3","mg/m2"
"21962",40.33,143.5,"         8176.1","mg/m2"
"21963",40.67,143.5,"         7232.7","mg/m2"
"21964",40.67,144,"         2830.2","mg/m2"
"21965",40.63,145,"        10691.8","mg/m2"
"21966",40.68,146,"         3459.1","mg/m2"
"21967",40.65,146.95,"         4088.1","mg/m2"
"21968",40.23,145.98,"          943.4","mg/m2"
"21969",39.68,145,"         7232.7","mg/m2"
"21970",39.5,144.5,"          314.5","mg/m2"
"21971",39.52,144,"         4088.1","mg/m2"
"21972",39.5,143.02,"         7861.6","mg/m2"
"21973",39.48,142.5,"         8490.6","mg/m2"
"21974",39.5,142.17,"         4717.0","mg/m2"
"21975",39.27,142.08,"        10377.4","mg/m2"
"21976",39,142,"         9748.4","mg/m2"
"21977",38.75,141.85,"        10377.4","mg/m2"
"21978",38.42,141.68,"        11320.8","mg/m2"
"21979",38.18,141.65,"         8805.0","mg/m2"
"21980",38.17,141.5,"        12264.2","mg/m2"
"21981",38,142,"         5974.8","mg/m2"
"21982",38,142.98,"        16037.7","mg/m2"
"21983",38,144,"         5974.8","mg/m2"
"21984",38.95,143.93,"         6289.3","mg/m2"
"21985",39.5,144.02,"         5345.9","mg/m2"
"21986",40.02,144,"         3459.1","mg/m2"
"21987",40.5,144,"         5974.8","mg/m2"
"21988",40.98,144,"         4088.1","mg/m2"
"21989",41.5,144,"         6603.8","mg/m2"
"21990",41.52,145,"        14779.9","mg/m2"
"21991",41.5,146,"         8490.6","mg/m2"
"21992",41,143,"        22956.0","mg/m2"
"21993",41,142.48,"        20125.8","mg/m2"
"21994",41,142,"         7232.7","mg/m2"
"21995",40.65,141.68,"         6603.8","mg/m2"
"21996",40.77,141.77,"         5974.8","mg/m2"
"21997",41,142,"         5031.4","mg/m2"
"21998",40.98,142.48,"        16037.7","mg/m2"
"21999",41,142.98,"        16352.2","mg/m2"
"22000",40.97,143.52,"        11949.7","mg/m2"
"22001",40.5,143.5,"         8490.6","mg/m2"
"22002",40,143.48,"         5974.8","mg/m2"
"22003",39.5,143.5,"        11949.7","mg/m2"
"22004",39.02,143.5,"        17295.6","mg/m2"
"22005",38.42,143.5,"         9748.4","mg/m2"
"22006",38.42,144,"        11635.2","mg/m2"
"22007",38.42,145.02,"         9119.5","mg/m2"
"22008",38.4,145.98,"        12264.2","mg/m2"
"22009",39.15,145,"        10062.9","mg/m2"
"22010",39.48,144.48,"        14150.9","mg/m2"
"22011",39.48,145.02,"         8176.1","mg/m2"
"22012",39.53,146,"         4717.0","mg/m2"
"22013",40,145.97,"        15094.3","mg/m2"
"22014",39.97,145.02,"         9748.4","mg/m2"
"22015",40,144,"        11635.2","mg/m2"
"22016",39.95,142.93,"        11949.7","mg/m2"
"22017",39.98,142.52,"         7547.2","mg/m2"
"22018",39.65,142.5,"         7232.7","mg/m2"
"22019",39.23,142.43,"        10377.4","mg/m2"
"22020",39.25,142.08,"        19496.9","mg/m2"
"22021",39.48,142.18,"        10062.9","mg/m2"
"22022",39.97,142.27,"         5660.4","mg/m2"
"22023",40.55,142,"         6918.2","mg/m2"
"22024",40.53,142.68,"         7232.7","mg/m2"
"22025",40.55,143.87,"        14465.4","mg/m2"
"22026",40.53,145.03,"         6603.8","mg/m2"
"22027",40.85,146,"         4088.1","mg/m2"
"22028",41.82,146,"        14465.4","mg/m2"
"22029",42.82,145.97,"        27987.4","mg/m2"
"22030",42.48,145.3,"        16037.7","mg/m2"
"22031",41.5,145.3,"        13522.0","mg/m2"
"22032",41,145,"        10691.8","mg/m2"
"22033",41.5,144.65,"        16352.2","mg/m2"
"22034",42.42,144.67,"         4402.5","mg/m2"
"22035",42.67,143.98,"        17295.6","mg/m2"
"22036",41,141.98,"        14779.9","mg/m2"
"22037",41.48,143,"         3773.6","mg/m2"
"22038",41.95,143.98,"         2830.2","mg/m2"
"22039",41,143.97,"         8176.1","mg/m2"
"22040",40.5,144,"         8805.0","mg/m2"
"22041",39.97,144.02,"         5974.8","mg/m2"
"22042",39.5,144,"         6603.8","mg/m2"
"22043",38.98,144,"         5660.4","mg/m2"
"22044",38.48,143.98,"         2201.3","mg/m2"
"22045",38,142,"         5345.9","mg/m2"
"22046",38.48,141.85,"         5031.4","mg/m2"
"22047",38.5,142.98,"         5974.8","mg/m2"
"22048",38.98,142.98,"         2515.7","mg/m2"
"22049",39,142.02,"         1257.9","mg/m2"
"22050",39.25,142.1,"        11006.3","mg/m2"
"22051",39.5,142.17,"         8490.6","mg/m2"
"22052",39.48,143.03,"         9748.4","mg/m2"
"22053",39.97,143,"         5345.9","mg/m2"
"22054",40,142.15,"         7861.6","mg/m2"
"22055",40.48,142,"         9119.5","mg/m2"
"22056",38.15,141.67,"         6289.3","mg/m2"
"22057",38.05,141.98,"        10377.4","mg/m2"
"22058",37.77,142.98,"         6918.2","mg/m2"
"22059",37.5,144,"         1572.3","mg/m2"
"22060",38,143.98,"         8176.1","mg/m2"
"22061",38.48,143.97,"         2830.2","mg/m2"
"22062",39,144,"         3144.7","mg/m2"
"22063",40.48,141.98,"           62.9","mg/m2"
"22064",40.02,142.15,"         2201.3","mg/m2"
"22065",39.5,142.15,"         6918.2","mg/m2"
"22066",39,142,"         2830.2","mg/m2"
"22067",38.65,141.82,"         2830.2","mg/m2"
"22068",38.42,141.78,"         4402.5","mg/m2"
"22069",38.17,141.65,"         5660.4","mg/m2"
"22070",40.5,142,"        35534.6","mg/m2"
"22071",40.5,142.98,"        35220.1","mg/m2"
"22072",40.48,144,"        48742.1","mg/m2"
"22073",39.98,145.02,"        38679.2","mg/m2"
"22074",39.75,145,"        24528.3","mg/m2"
"22075",38.98,144.98,"        36792.5","mg/m2"
"22076",38.5,144.97,"        17924.5","mg/m2"
"22077",38,145,"        17295.6","mg/m2"
"22078",37.67,145.33,"        43710.7","mg/m2"
"22079",38,145.98,"        19496.9","mg/m2"
"22080",37.97,145.48,"        12893.1","mg/m2"
"22081",38,143.98,"        34905.7","mg/m2"
"22082",38.42,141.65,"        44968.6","mg/m2"
"22083",38.72,141.83,"        42138.4","mg/m2"
"22084",38.98,141.98,"        33018.9","mg/m2"
"22085",39.23,142.08,"        31132.1","mg/m2"
"22086",39.48,142.17,"        12264.2","mg/m2"
"22087",40,142.15,"        14465.4","mg/m2"
"22088",40.48,141.98,"        11006.3","mg/m2"
"22089",40.73,141.77,"         7232.7","mg/m2"
"22090",41.22,141.65,"        27987.4","mg/m2"
"22091",41.67,141.67,"         7547.2","mg/m2"
"22092",41.98,141.32,"        18867.9","mg/m2"
"22093",41.65,141.83,"         5031.4","mg/m2"
"22094",42.03,142.33,"        16666.7","mg/m2"
"22095",41.9,143,"        31761.0","mg/m2"
"22096",41.82,143.33,"        16037.7","mg/m2"
"22097",41.32,143.32,"        33333.3","mg/m2"
"22098",40.83,143.32,"        67610.1","mg/m2"
"22099",40.73,143,"        46855.3","mg/m2"
"22100",41.23,143.02,"        10377.4","mg/m2"
"22101",41.75,143,"        55660.4","mg/m2"
"22102",41.73,142.67,"         8490.6","mg/m2"
"22103",41.23,142.67,"         7547.2","mg/m2"
"22104",40.73,142.65,"        21069.2","mg/m2"
"22105",40.77,142.32,"        24528.3","mg/m2"
"22106",41.23,142.32,"         5031.4","mg/m2"
"22107",41.73,142.33,"        15723.3","mg/m2"
"22108",41.73,142,"         5974.8","mg/m2"
"22109",41.25,142,"         6603.8","mg/m2"
"22110",40.73,141.98,"        12264.2","mg/m2"
"22111",40.75,141.75,"         5974.8","mg/m2"
"22112",40.75,141.75,"        11635.2","mg/m2"
"22113",41.25,141.67,"         3459.1","mg/m2"
"22114",42,141.35,"        17924.5","mg/m2"
"22115",41.98,141.82,"         9748.4","mg/m2"
"22116",42,142.33,"        13207.5","mg/m2"
"22117",41.9,143,"        25786.2","mg/m2"
"22118",41.8,143.33,"        12893.1","mg/m2"
